State_Name,PC_NAME,CANDIDATES_NAME,Education,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,Political_History,Politican_Behavior,Work_Done,GENERAL _VOTES,POSTAL_VOTES,TOTAL_VOTES,OVERTOTALELECTORSINCONSTITUENCYVOTE %,OVERTOTALVOTESPOLLEDINCONSTITUENCYVOTE %,TotalElectorsVOTE %
Uttar Pradesh,Jaunpur,SHESHMANI MAURYA,Degree in Conservation,MALE,39,GENERAL,HND,Water Tank,Former Member of Legislative Assembly,Ethical and Principled,Public safety initiatives,3838,2,3840,0.205570093,0.368581145,1867976
Uttar Pradesh,Jaunpur,SANGEETA DEVI,Other relevant degrees or certifications,FEMALE,44,GENERAL,PSPL,Key,Former Member of Board of Supervisors,Collaborative and cooperative,Cultural and arts initiatives,3747,5,3752,0.200859112,0.360134494,1867976
Uttar Pradesh,Jaunpur,RUKMNI DEVI,Law degree (Juris Doctor or LL.B.),FEMALE,63,GENERAL,PMSP,Tractor Chalata Kisan,Former Senator,Other relevant behaviors,Healthcare improvement,2162,1,2163,0.115793779,0.207614848,1867976
Uttar Pradesh,Jaunpur,DEO VRAT MISHRA,Degree in History,MALE,48,GENERAL,NIC,Mango,Former Senator,Respectful and courteous,Environmental protection,27107,78,27185,1.455318484,2.60934334,1867976
Uttar Pradesh,Jaunpur,COM. ASHOK KUMAR KHARWAR,PhD in Political Science,MALE,60,GENERAL,SUCIC,Battery torch,Former Member of County Council,Adaptable and flexible,Transportation improvements,1593,0,1593,0.085279468,0.152903584,1867976
Uttar Pradesh,Jaunpur,SUNIL KUMAR,Engineering degree (B.E. or B.Tech),MALE,33,GENERAL,RASJGP,CHESS BOARD,Former Member of City Council,Responsive and accessible,Education reform,5768,0,5768,0.30878341,0.553639595,1867976
Uttar Pradesh,Jaunpur,RAJESH KUMAR,Degree in Education,MALE,43,GENERAL,RSPS,Cup & Saucer,Former Governor,Ethical and Principled,Infrastructure development,2195,2,2197,0.117613931,0.210878327,1867976
Uttar Pradesh,Jaunpur,VINOD KUMAR,Associate Degree,MALE,32,GENERAL,ANIJP,Glass Tumbler,Former Member of Legislative Assembly,Respectful and courteous,Education reform,2017,0,2017,0.107977833,0.193601086,1867976
Uttar Pradesh,Jaunpur,MADHAVENDRA PUSHKAR SINGH,Degree in Economics,MALE,38,GENERAL,DIN,BISCUIT,Former Member of Board of Supervisors,Innovative and forward-thinking,Housing initiatives,890,1,891,0.047698686,0.085522344,1867976
Uttar Pradesh,Jaunpur,ANIL,Bachelor of Arts,MALE,43,GENERAL,HuSP,Bread,Former Member of Legislative Assembly,Consistent and reliable,Technology and innovation initiatives,1432,0,1432,0.076660514,0.137450052,1867976
Uttar Pradesh,Jaunpur,NAVIN,PhD in Political Science,MALE,30,GENERAL,VPI,Gas CylDINer,Incumbent,Empathetic and compassionate,Environmental protection,945,1,946,0.050643049,0.090801501,1867976
Uttar Pradesh,Jaunpur,MOTIUDDIN,Other relevant degrees or certifications,MALE,35,GENERAL,RUC,Kettle,Former Member of County Council,Responsive and accessible,Healthcare improvement,2960,0,2960,0.15846028,0.284114633,1867976
Uttar Pradesh,Jaunpur,AJAY KUMAR SHARMA,Degree in Environmental Science,MALE,41,GENERAL,MADP,Auto- Rickshaw,Former Governor,Committed and dedicated,Transportation improvements,6390,2,6392,0.342188551,0.613534031,1867976
Uttar Pradesh,Jaunpur,PRADEEP KUMAR PANDEY,PhD in Political Science,MALE,32,GENERAL,DIN,Road Roller,Former Member of Legislative Assembly,Engaging and inspiring,Environmental protection,4924,0,4924,0.263600817,0.472628531,1867976
Uttar Pradesh,Jaunpur,SHYAMLAL,Engineering degree (B.E. or B.Tech),MALE,32,GENERAL,BHAPRAP,Ludo,Former Member of Board of Trustees,Other relevant behaviors,Legislative and policy initiatives,1730,1,1731,0.092667143,0.166149469,1867976
Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),PhD in Economics,MALE,58,SC,JBP,Rose,Former Member of Congress,Adaptable and flexible,Education reform,487093,1304,488397,26.42403368,47.16943047,1848306
Uttar Pradesh,Machhlishahr,Brijesh Kumar,Degree in Sociology,MALE,40,SC,RPI,Sewing Machine,Former Member of School Board,Innovative and forward-thinking,Social welfare initiatives,1999,0,1999,0.108153087,0.193063617,1848306
Uttar Pradesh,Machhlishahr,Tribhuvan Ram (T.Ram),Bachelor of Arts,MALE,70,SC,BSP,Elephant,Former Member of Parliament,Transparent and accountable,Community development,486763,1453,488216,26.41424093,47.15194947,1848306
Uttar Pradesh,Machhlishahr,Deep Chandrakant Ram Urf B.D.O Sahab,MBA (Master of Business Administration),MALE,49,SC,KBD,Plastering Trowel,Former Governor,Fair and just,International relations and diplomacy,2806,8,2814,0.152247517,0.271776398,1848306
Uttar Pradesh,Machhlishahr,Dasharath,Associate Degree,MALE,51,SC,PRJP,Ring,Former Member of Board of Aldermen,Committed and dedicated,Other relevant work,1310,0,1310,0.07087571,0.126519929,1848306
Uttar Pradesh,Machhlishahr,Nandlal,Degree in History,MALE,38,SC,BHAPRAP,Ludo,Former Member of School Board,Honest and trustworthy,International relations and diplomacy,1491,0,1491,0.080668461,0.144000927,1848306
Uttar Pradesh,Machhlishahr,Dr. Amarnath Paswan,Degree in History,MALE,42,SC,JANADIP,Ganna Kisan,Former Member of Board of Trustees,Other relevant behaviors,Education reform,7617,5,7622,0.412377604,0.736133512,1848306
Uttar Pradesh,Machhlishahr,Rajkeshar,Associate Degree,MALE,39,SC,SJSMP,Laptop,Former Member of Board of Supervisors,Respectful and courteous,Agricultural and rural development,2038,3,2041,0.110425438,0.197119981,1848306
Uttar Pradesh,Machhlishahr,Raj Nath,MBA (Master of Business Administration),MALE,70,SC,SBSP,Walking Stick,Former Member of City Council,Fair and just,International relations and diplomacy,11212,11,11223,0.607204651,1.083918448,1848306
Uttar Pradesh,Machhlishahr,Jitendra,Master's degree in Public Administration,MALE,37,SC,BMVSP,Boat with Man and Sail,Former Member of Board of Trustees,Transparent and accountable,Legislative and policy initiatives,1422,3,1425,0.077097623,0.137626641,1848306
Uttar Pradesh,Machhlishahr,Chanchal Kumar,PhD in Political Science,MALE,27,SC,RSPS,Cup & Saucer,Former Member of Board of Supervisors,Open-Minded and Inclusive,Healthcare improvement,2615,5,2620,0.14175142,0.253039859,1848306
Uttar Pradesh,Machhlishahr,Ram Naresh,Degree in Sociology,MALE,45,SC,MADP,Auto- Rickshaw,Former Member of Parliament,Adaptable and flexible,Agricultural and rural development,4272,1,4273,0.231184663,0.412686762,1848306
Uttar Pradesh,Machhlishahr,"Deepak Kumar ""Nanhe""",Degree in Sociology,MALE,32,SC,DIN,COCONUT FARM,Former Mayor,Fair and just,Social welfare initiatives,5018,1,5019,0.271545945,0.484735515,1848306
Uttar Pradesh,Machhlishahr,Garib,MBA (Master of Business Administration),MALE,49,SC,MHD,Dolli,Former Member of Congress,Decisive and assertive,Technology and innovation initiatives,2476,1,2477,0.134014606,0.239228904,1848306
Uttar Pradesh,Machhlishahr,Gangaram,Master's degree in Public Administration,MALE,54,SC,DIN,Helicopter,Former Member of Board of Trustees,Collaborative and cooperative,Other relevant work,3167,1,3168,0.17140019,0.305965753,1848306
Uttar Pradesh,Ghazipur,ISHWARI PRASAD KUSHWAHA,MBA (Master of Business Administration),MALE,58,GENERAL,MICPLL,Flag with Three Stars,Former Member of Parliament,Other relevant behaviors,Community development,4935,11,4946,0.262934478,0.446592632,1881077
Uttar Pradesh,Ghazipur,AFZAL ANSARI,Medical degree (MD or MBBS),MALE,65,GENERAL,BSP,Elephant,Former Member of Legislative Council,Innovative and forward-thinking,Technology and innovation initiatives,564144,1938,566082,30.09350494,51.11363733,1881077
Uttar Pradesh,Ghazipur,BHARAT,Medical degree (MD or MBBS),MALE,49,GENERAL,JRPa,Scissors,First-time candidate,Empathetic and compassionate,Legislative and policy initiatives,949,0,949,0.050449822,0.08568872,1881077
Uttar Pradesh,Ghazipur,MANOJ SINHA,Master of Science,MALE,59,GENERAL,JBP,Rose,Former Member of Legislative Council,Collaborative and cooperative,Education reform,443188,3502,446690,23.74650267,40.3332921,1881077
Uttar Pradesh,Ghazipur,BHANU PRAKASH PANDEY,High School Diploma,MALE,57,GENERAL,CPI,Ears of Corn And Sickle,Former Member of Legislative Council,Adaptable and flexible,Economic development,7833,11,7844,0.416995158,0.70826377,1881077
Uttar Pradesh,Ghazipur,AJIT PRATAP KUSHAWAHA,Associate Degree,MALE,46,GENERAL,NIC,Mango,Former Member of Board of Commissioners,Fair and just,Education reform,19656,178,19834,1.054395966,1.790885212,1881077
Uttar Pradesh,Ghazipur,BRIJENDRA KUMAR VERMA,MBA (Master of Business Administration),MALE,35,GENERAL,KMSP,Nail Cutter,First-time candidate,Transparent and accountable,Social welfare initiatives,1015,4,1019,0.054171095,0.092009279,1881077
Uttar Pradesh,Ghazipur,RAMPRAVESH SHARMA ALIAS RINKOO,PhD in Economics,MALE,34,GENERAL,MADP,Auto- Rickshaw,Former Member of City Council,Ethical and Principled,Transportation improvements,3388,4,3392,0.18032223,0.306276225,1881077
Uttar Pradesh,Ghazipur,RAMJI,Bachelor of Arts,MALE,59,GENERAL,SBSP,Walking Stick,Former Governor,Other relevant behaviors,Cultural and arts initiatives,33868,9,33877,1.800936378,3.058879618,1881077
Uttar Pradesh,Ghazipur,VED PRAKASH,Degree in Conservation,MALE,43,GENERAL,NJANP,Drill Machine,Former Member of Legislative Council,Honest and trustworthy,Legislative and policy initiatives,2396,4,2400,0.127586484,0.216704876,1881077
Uttar Pradesh,Ghazipur,Dr. RAJESH KUMAR SINGH,Bachelor of Arts,MALE,47,GENERAL,BPnJ,Extension Board,Former Governor,Committed and dedicated,Housing initiatives,1226,6,1232,0.065494395,0.111241836,1881077
Uttar Pradesh,Ghazipur,HRIDAYA NARAYAN SINGH,Degree in History,MALE,56,GENERAL,DIN,Kettle,Former Member of City Council,Adaptable and flexible,Legislative and policy initiatives,6219,2,6221,0.330714798,0.561717097,1881077
Uttar Pradesh,Ghazipur,RAJESH KUMAR YADAV,High School Diploma,MALE,36,GENERAL,PMSP,Tractor Chalata Kisan,Former Member of City Council,Respectful and courteous,Agricultural and rural development,1813,9,1822,0.096859406,0.164515118,1881077
Uttar Pradesh,Ghazipur,SANTOSH KUMAR YADAV,Bachelor of Arts,MALE,38,GENERAL,PSPL,Key,Incumbent,Innovative and forward-thinking,Agricultural and rural development,2429,19,2448,0.130138213,0.221038973,1881077
Uttar Pradesh,Chandrakantauli,Liyakat Ali,Associate Degree,MALE,68,GENERAL,DIN,Kettle,Former Member of Board of Commissioners,Innovative and forward-thinking,Economic development,5411,5,5416,0.308281303,0.498622252,1756837
Uttar Pradesh,Chandrakantauli,RamgovNID,Degree in Conservation,MALE,32,GENERAL,SBSP,Walking Stick,Former Member of Board of Trustees,Open-Minded and Inclusive,Housing initiatives,18971,14,18985,1.080635255,1.747847758,1756837
Uttar Pradesh,Chandrakantauli,Dr. Mahendra Nath Pandey,Degree in Environmental Science,MALE,62,GENERAL,JBP,Rose,Former Senator,Consistent and reliable,Other relevant work,508113,2620,510733,29.07116596,47.02046506,1756837
Uttar Pradesh,Chandrakantauli,Rajesh Vishwakarma,MBA (Master of Business Administration),MALE,36,GENERAL,MADP,Auto- Rickshaw,Former Member of County Council,Open-Minded and Inclusive,Social welfare initiatives,3077,4,3081,0.17537199,0.283651248,1756837
Uttar Pradesh,Chandrakantauli,Jangbahadur,Other relevant degrees or certifications,MALE,25,GENERAL,BMVSP,Boat with Man and Sail,Former Member of Board of Trustees,Innovative and forward-thinking,Job creation initiatives,1166,6,1172,0.066710799,0.107899793,1756837
Uttar Pradesh,Chandrakantauli,Shivkanya Kushwaha,Medical degree (MD or MBBS),FEMALE,52,GENERAL,JANADIP,Dolli,Former Member of Parliament,Fair and just,Cultural and arts initiatives,22190,101,22291,1.268814352,2.052213557,1756837
Uttar Pradesh,Chandrakantauli,Sanjay Singh Chauhan,Degree in Education,MALE,43,GENERAL,SP,Bicycle,Former Member of Board of Commissioners,Responsive and accessible,Technology and innovation initiatives,494689,2085,496774,28.27661303,45.73533433,1756837
Uttar Pradesh,Chandrakantauli,Arjun Pandey,Bachelor of Arts,MALE,66,GENERAL,ATBP,Bat,Former Member of Legislative Assembly,Fair and just,Transportation improvements,4086,10,4096,0.233146274,0.377096888,1756837
Uttar Pradesh,Chandrakantauli,Shivratri,Degree in Economics,MALE,67,GENERAL,PRJP,Ring,Former Member of Congress,Responsive and accessible,Economic development,2260,1,2261,0.128697198,0.208158219,1756837
Uttar Pradesh,Chandrakantauli,Mahender Yadav,Medical degree (MD or MBBS),MALE,63,GENERAL,PMSP,Tractor Chalata Kisan,Former Mayor,Other relevant behaviors,Transportation improvements,4218,7,4225,0.240489015,0.38897323,1756837
Uttar Pradesh,Chandrakantauli,Krishna Pratap Singh,Law degree (Juris Doctor or LL.B.),MALE,47,GENERAL,SGUP,COMPUTER,Incumbent,Fair and just,Environmental protection,2741,3,2744,0.156189789,0.252625454,1756837
Uttar Pradesh,Chandrakantauli,Byasmuni,Degree in Sociology,MALE,35,SC,KBD,Plastering Trowel,Former Senator,Transparent and accountable,Legislative and policy initiatives,829,9,838,0.04769936,0.077150193,1756837
Uttar Pradesh,Chandrakantauli,Mahendra Pratap Singh,Master's degree in Public Administration,MALE,67,GENERAL,ALHP,Green Chilli,Former Member of Congress,Open-Minded and Inclusive,Community development,1127,0,1127,0.064149378,0.103756883,1756837
Uttar Pradesh,Varanasi,ASHUTOSH KUMAR PANDEY,High School Diploma,MALE,38,GENERAL,MARD,Boat with Man and Sail,Other relevant political positions,Ethical and Principled,Other relevant work,498,1,499,0.026874322,0.047038684,1856791
Uttar Pradesh,Varanasi,ISHWAR DAYAL SINGH SETH,Degree in History,MALE,58,GENERAL,DIN,Kettle,Former Member of Board of Supervisors,Fair and just,Cultural and arts initiatives,657,0,657,0.035383627,0.061932696,1856791
Uttar Pradesh,Varanasi,MANOHAR ANANDRAO PATIL,Bachelor of Arts,MALE,58,GENERAL,DIN,DIAMOND,Other relevant political positions,Innovative and forward-thinking,Technology and innovation initiatives,2134,0,2134,0.114929467,0.20116343,1856791
Uttar Pradesh,Varanasi,AASHIN U. S.,Master's degree in Public Administration,MALE,32,GENERAL,igp,Football,First-time candidate,Adaptable and flexible,Economic development,503,1,504,0.027143604,0.047510013,1856791
Uttar Pradesh,Varanasi,ADVOCATE PREM NATH SHARMA,Master's degree in Public Administration,MALE,57,GENERAL,MADP,Auto- Rickshaw,Former Member of Board of Aldermen,Respectful and courteous,Other relevant work,1603,3,1606,0.08649331,0.151391035,1856791
Uttar Pradesh,Varanasi,SURENDRA RAJBHAR,Medical degree (MD or MBBS),MALE,35,GENERAL,SBSP,Walking Stick,Incumbent,Respectful and courteous,Housing initiatives,8890,2,8892,0.478890731,0.838212379,1856791
Uttar Pradesh,Varanasi,SUNIL KUMAR,Master's degree in Public Administration,MALE,27,SC,DIN,Bangles,Former Governor,Collaborative and cooperative,Housing initiatives,1097,0,1097,0.059080424,0.103409692,1856791
Uttar Pradesh,Varanasi,NARENDRA MODI,Engineering degree (B.E. or B.Tech),MALE,68,GENERAL,JBP,Rose,Former Member of City Council,Adaptable and flexible,Housing initiatives,673453,1211,674664,36.33494561,63.59780888,1856791
Uttar Pradesh,Varanasi,ChandrakantRIKA PRASAD,PhD in Economics,MALE,44,GENERAL,DIN,Tongs,Former Member of Board of Supervisors,Collaborative and cooperative,Agricultural and rural development,331,0,331,0.017826454,0.031202013,1856791
Uttar Pradesh,Varanasi,BRAJENDRA DUTT TRIPATHI,Degree in Environmental Science,MALE,45,GENERAL,AACP,Batsman,Former Governor,Open-Minded and Inclusive,Other relevant work,838,0,838,0.045131628,0.078994824,1856791
Uttar Pradesh,Varanasi,UMESH ChandrakantRA KATIYAR,Other relevant degrees or certifications,MALE,49,GENERAL,ALHP,Green Chilli,First-time candidate,Consistent and reliable,Transportation improvements,637,0,637,0.0343065,0.060047378,1856791
Uttar Pradesh,Varanasi,RAMSHARAN,Medical degree (MD or MBBS),MALE,60,GENERAL,VIPty,Air Conditioner,Former Member of City Council,Respectful and courteous,Environmental protection,1236,1,1237,0.066620314,0.116606918,1856791
Uttar Pradesh,Varanasi,ANIL KUMAR CHAURASIYA,Master's degree in Public Administration,MALE,37,GENERAL,JKiP,Tractor Chalata Kisan,Former Member of City Council,Other relevant behaviors,Transportation improvements,2756,2,2758,0.148535834,0.259985351,1856791
Uttar Pradesh,Varanasi,AJAY RAI,Engineering degree (B.E. or B.Tech),MALE,49,GENERAL,NIC,Mango,Former Member of Board of Supervisors,Open-Minded and Inclusive,Job creation initiatives,152456,92,152548,8.215679632,14.38007445,1856791
Uttar Pradesh,Varanasi,RAJESH BHARTI SURYA,Associate Degree,MALE,43,SC,RaAD,Cup & Saucer,Former Senator,Ethical and Principled,Agricultural and rural development,1257,1,1258,0.067751298,0.118586502,1856791
Uttar Pradesh,Varanasi,SHALINI YADAV,Other relevant degrees or certifications,FEMALE,47,GENERAL,SP,Bicycle,Former Member of County Council,Other relevant behaviors,Healthcare improvement,194763,396,195159,10.51055288,18.3968387,1856791
Uttar Pradesh,Varanasi,ATEEK AHMAD,Degree in Conservation,MALE,54,GENERAL,DIN,Truck,Former Member of Congress,Empathetic and compassionate,Community development,854,1,855,0.046047186,0.080597344,1856791
Uttar Pradesh,Varanasi,HEENA SHAHID,Degree in Conservation,FEMALE,30,GENERAL,JHBHP,Pen Stand,Former Senator,Engaging and inspiring,Other relevant work,1914,0,1914,0.103081068,0.180424932,1856791
Uttar Pradesh,Varanasi,Dr. SHEKH SIRAJ BABA,Master of Science,MALE,48,GENERAL,RMMP,Matchbox,Other relevant political positions,Fair and just,Technology and innovation initiatives,1771,0,1771,0.095379609,0.166944908,1856791
Uttar Pradesh,Varanasi,MAANAV,Other relevant degrees or certifications,MALE,31,GENERAL,DIN,Plate Containing Food,Former Member of Board of Commissioners,Other relevant behaviors,Education reform,1434,1,1435,0.077283873,0.135271566,1856791
Uttar Pradesh,Varanasi,AMRESH MISHRA,Degree in Education,MALE,53,GENERAL,BHAPRAP,Ludo,Former Mayor,Honest and trustworthy,Cultural and arts initiatives,555,0,555,0.029890278,0.052317574,1856791
Uttar Pradesh,Varanasi,TIRBHUWAN SHARMA,High School Diploma,MALE,64,GENERAL,BRSP,Basket containing Fruits,Former Governor,Decisive and assertive,Job creation initiatives,1694,1,1695,0.091286526,0.1597807,1856791
Uttar Pradesh,Varanasi,Dr. RAKESH PRATAP,Other relevant degrees or certifications,MALE,62,GENERAL,BJKD,Hat,Former Governor,Committed and dedicated,Economic development,907,0,907,0.048847716,0.085499171,1856791
Uttar Pradesh,Varanasi,HARI BHAI PATEL,Medical degree (MD or MBBS),MALE,42,GENERAL,AJPI,Helicopter,Former Member of Board of Supervisors,Responsive and accessible,Legislative and policy initiatives,1339,1,1340,0.072167519,0.126316305,1856791
Uttar Pradesh,Varanasi,SUNNAM ISTARI,Associate Degree,MALE,74,GENERAL,DIN,Baby Walker,Former Member of Board of Aldermen,Adaptable and flexible,Education reform,798,0,798,0.042977373,0.075224188,1856791
